"","restaurant.type","rate..out.of.5.","num.of.ratings","avg.cost..two.people.","online_order","table.booking","cuisines.type","area","high_score","good_bad_average"
"6182","Quick Bites",3.4,-0.3082491,-0.7369817,"No","No","South Indian, Chinese, North Indian","Whitefield",0,"2"
"6183","Quick Bites",3.8,-0.2880758,-0.3048455,"No","No","South Indian","Electronic City",1,"3"
"6184","Quick Bites",4.1,0.982846,-0.5209136,"Yes","No","South Indian, North Indian, Chinese, Street Food","Bannerghatta Road",1,"3"
"6185","Quick Bites",3.4,-0.2880758,-0.7369817,"Yes","No","South Indian, North Indian","Banashankari",0,"2"
"6186","Quick Bites",3.8,-0.247729,-0.6289476,"No","No","Kerala","Marathahalli",1,"3"
"6187","Quick Bites",4.1,-0.04599543,-0.08877744,"Yes","No","Continental, Fast Food, Street Food, Momos","Banashankari",1,"3"
"6188","Quick Bites",3.6,-0.2830324,-0.5209136,"No","No","Andhra","Banashankari",1,"2"
"6189","Quick Bites",3.2,-0.3032058,-0.5209136,"No","No","South Indian","Rajajinagar",0,"1"
"6190","Quick Bites",3.6,-0.2376424,-0.5209136,"Yes","No","Fast Food, Burger","Brookefield",1,"2"
"6191","Quick Bites",3.3,-0.3048869,-0.8450157,"No","No","Chinese, North Indian, Biryani","Byresandra,Tavarekere,Madiwala",0,"1"
"6192","Quick Bites",3.7,-0.2796702,-0.3048455,"Yes","No","South Indian","Brookefield",1,"2"
"6193","Quick Bites",3,-0.2998436,-0.08877744,"Yes","No","Biryani, Andhra","HSR",0,"1"
"6194","Quick Bites",3.4,-0.3015247,-0.3048455,"No","No","South Indian","Sarjapur Road",0,"2"
"6195","Quick Bites",2.8,-0.2527724,-0.5209136,"Yes","No","Biryani, North Indian","Electronic City",0,"1"
"6196","Quick Bites",2.7,-0.1905712,-0.08877744,"No","No","North Indian, Chinese, Fast Food","Brigade Road",0,"1"
"6197","Quick Bites",4,-0.1905712,-0.5209136,"Yes","No","South Indian, North Indian, Chinese","Bellandur",1,"3"
"6198","Quick Bites",3.9,0.3272118,-0.5209136,"Yes","No","North Indian, Rolls","Brookefield",1,"3"
"6199","Quick Bites",3,-0.2931191,-0.5209136,"Yes","No","Pizza","Rajajinagar",0,"1"
"6200","Quick Bites",3.2,0.3406607,-0.3048455,"Yes","No","North Indian, Chinese","Indiranagar",0,"1"
"6201","Quick Bites",3.3,-0.3099302,-0.5209136,"No","No","Asian, BBQ, South Indian, Chinese","Jayanagar",0,"1"
"6202","Quick Bites",3.5,-0.3048869,-0.6289476,"Yes","No","South Indian, North Indian","Electronic City",0,"2"
"6203","Quick Bites",3,-0.2460479,-0.5209136,"No","No","North Indian, Chinese, South Indian, Street Food","Malleshwaram",0,"1"
"6204","Quick Bites",3.1,-0.1619923,-0.4128796,"Yes","No","Mangalorean, Chinese, North Indian, Biryani","Malleshwaram",0,"1"
"6205","Quick Bites",3.8,-0.2241935,-0.08877744,"Yes","No","North Indian, Andhra","Brookefield",1,"3"
"6206","Quick Bites",3.2,-0.3132925,-0.08877744,"Yes","No","North Indian, Chinese","HSR",0,"1"
"6207","Quick Bites",3.4,-0.2964813,-0.6289476,"No","No","South Indian, North Indian","Kammanahalli",0,"2"
"6208","Quick Bites",3.4,-0.2998436,-0.5209136,"Yes","No","Seafood, Biryani, South Indian, North Indian, Rolls","Kalyan Nagar",0,"2"
"6209","Quick Bites",3.8,0.2364316,-0.4128796,"Yes","No","North Indian","Byresandra,Tavarekere,Madiwala",1,"3"
"6210","Quick Bites",3.5,-0.2998436,-0.3048455,"No","No","Chinese, Fast Food, Seafood, Momos","Kalyan Nagar",0,"2"
"6211","Quick Bites",3.1,-0.3099302,-0.7369817,"No","No","North Indian, Biryani","Indiranagar",0,"1"
"6212","Quick Bites",3.5,-0.3132925,-0.9530498,"No","No","South Indian","Basavanagudi",0,"2"
"6213","Quick Bites",2.8,-0.2527724,-0.5209136,"No","No","South Indian, Chinese, North Indian","Bannerghatta Road",0,"1"
"6214","Quick Bites",3.6,-0.2948002,-0.5209136,"No","No","South Indian, North Indian, Chinese","Basavanagudi",1,"2"
"6215","Quick Bites",3.2,-0.3132925,-0.8450157,"Yes","No","Fast Food, Street Food","Bellandur",0,"1"
"6216","Quick Bites",2.8,-0.2292368,-0.3048455,"Yes","No","South Indian, Street Food, Chinese, Fast Food","Brigade Road",0,"1"
"6217","Quick Bites",3.2,-0.03927097,-0.5209136,"Yes","No","South Indian, North Indian, Chinese, Juices","Banashankari",0,"1"
"6218","Quick Bites",3.5,-0.2964813,-0.3048455,"No","No","North Indian, Chinese, Beverages","Sarjapur Road",0,"2"
"6219","Quick Bites",3.5,-0.3048869,-0.4128796,"No","No","South Indian","Malleshwaram",0,"2"
"6220","Quick Bites",3.6,-0.2931191,-0.5209136,"No","No","South Indian, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"2"
"6221","Quick Bites",2.9,-0.3132925,-0.5209136,"No","No","North Indian, Biryani","Jayanagar",0,"1"
"6222","Quick Bites",2.6,0.06832029,-0.3048455,"Yes","No","North Indian, Chinese, Rolls, Biryani, Kebab","Banashankari",0,"1"
"6223","Quick Bites",3.3,-0.3132925,-0.4147035,"No","No","Andhra, Chinese","Koramangala 7th Block",0,"1"
"6224","Quick Bites",3.4,-0.3116114,-0.3048455,"No","No","North Indian, Chinese","Marathahalli",0,"2"
"6225","Quick Bites",3.3,-0.3132925,-0.3048455,"Yes","No","Street Food, Burger, Beverages, Fast Food, Sandwich, Finger Food","Brookefield",0,"1"
"6226","Quick Bites",3.5,-0.2964813,-0.5209136,"No","No","North Indian, Chinese","Whitefield",0,"2"
"6227","Quick Bites",3.2,-0.3132925,-0.5209136,"No","No","Biryani","Sarjapur Road",0,"1"
"6228","Quick Bites",3.9,0.2078527,-0.5209136,"Yes","No","Street Food, Maharashtrian","Basavanagudi",1,"3"
"6229","Quick Bites",4.2,0.1187537,-0.08877744,"No","No","Asian, Chinese","Indiranagar",1,"3"
"6230","Quick Bites",3.3,-0.3099302,-0.5209136,"No","No","Chinese","Malleshwaram",0,"1"
"6231","Quick Bites",3.1,-0.2594968,-0.5209136,"Yes","No","Biryani, Rolls","HSR",0,"1"
"6232","Quick Bites",2.8,-0.2998436,-0.1968115,"No","No","North Indian, Chinese, Fast Food","Bannerghatta Road",0,"1"
"6233","Quick Bites",3.6,-0.06280656,-0.3048455,"Yes","No","Seafood","Kalyan Nagar",1,"2"
"6234","Quick Bites",3.3,-0.3032058,-0.4128796,"Yes","No","North Indian, South Indian, Chinese","Bellandur",0,"1"
"6235","Quick Bites",3.6,-0.2964813,-0.8450157,"No","No","South Indian","Brigade Road",1,"2"
"6236","Quick Bites",3,-0.2712646,-0.7369817,"No","No","Rajasthani, Gujarati","Electronic City",0,"1"
"6237","Quick Bites",3,-0.2948002,-0.5209136,"No","No","North Indian, Chinese","Banashankari",0,"1"
"6238","Quick Bites",2.9,-0.2779891,-0.6289476,"Yes","No","Beverages, Fast Food","Lavelle Road",0,"1"
"6239","Quick Bites",3.3,-0.2241935,-0.6289476,"Yes","No","Chinese, North Indian, Street Food","Bannerghatta Road",0,"1"
"6240","Quick Bites",4,0.5743355,-0.5209136,"Yes","No","North Indian, Chinese","Bellandur",1,"3"
"6241","Quick Bites",3.6,-0.2847135,-0.5209136,"Yes","No","Andhra, Chinese, Biryani","Bellandur",1,"2"
"6242","Quick Bites",2.8,-0.2527724,-0.3048455,"No","No","Biryani, North Indian, South Indian, Beverages","HSR",0,"1"
"6243","Quick Bites",3.7,0.4095863,-0.3048455,"Yes","No","North Indian, South Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"2"
"6244","Quick Bites",2.8,-0.2527724,-0.9530498,"No","No","South Indian","Malleshwaram",0,"1"
"6245","Quick Bites",3.4,-0.2897569,-0.3048455,"Yes","No","South Indian, North Indian","Bannerghatta Road",0,"2"
"6246","Quick Bites",3.5,-0.306568,-0.6289476,"No","No","South Indian, North Indian, Seafood","Indiranagar",0,"2"
"6247","Quick Bites",3.7,-0.2712646,-0.5209136,"Yes","No","South Indian","Malleshwaram",1,"2"
"6248","Quick Bites",3.2,-0.3048869,-0.7369817,"No","No","North Indian","Brigade Road",0,"1"
"6249","Quick Bites",2.8,-0.2527724,-0.6289476,"No","No","Arabian","HSR",0,"1"
"6250","Quick Bites",2.8,-0.2527724,-0.7369817,"Yes","No","Pizza, Beverages, Ice Cream","Banashankari",0,"1"
"6251","Quick Bites",3.6,-0.2628591,-0.9530498,"No","No","South Indian","Basavanagudi",1,"2"
"6252","Quick Bites",2.8,-0.2527724,-0.7369817,"Yes","No","Street Food, Sandwich, Rolls, Beverages","Bannerghatta Road",0,"1"
"6253","Quick Bites",3.5,-0.2796702,-0.8450157,"No","No","Biryani, North Indian","Electronic City",0,"2"
"6254","Quick Bites",3,-0.2830324,-0.6289476,"Yes","No","South Indian, North Indian, Chinese","Banashankari",0,"1"
"6255","Quick Bites",3.7,-0.217469,-0.3048455,"Yes","No","Arabian, North Indian","Sarjapur Road",1,"2"
"6256","Quick Bites",3.2,-0.3132925,-0.1968115,"No","No","North Indian","Byresandra,Tavarekere,Madiwala",0,"1"
"6257","Quick Bites",3.5,-0.3015247,-0.3048455,"No","No","North Indian, Chinese, South Indian, Fast Food","Old Airport Road",0,"2"
"6258","Quick Bites",3.5,-0.2981625,-0.7369817,"No","No","South Indian","Brigade Road",0,"2"
"6259","Quick Bites",3.6,-0.05944434,-0.08877744,"No","No","North Indian, Chinese, Arabian","HSR",1,"2"
"6260","Quick Bites",2.8,-0.2527724,-0.8450157,"No","No","North Indian","Banashankari",0,"1"
"6261","Quick Bites",2.8,-0.2527724,-0.6289476,"No","No","North Indian, South Indian, Chinese","Byresandra,Tavarekere,Madiwala",0,"1"
"6262","Quick Bites",2.8,-0.2527724,0.1272906,"Yes","No","Momos, American","Bannerghatta Road",0,"1"
"6263","Quick Bites",3.6,-0.2645402,-0.5209136,"No","No","North Indian","Kammanahalli",1,"2"
"6264","Quick Bites",3.1,-0.306568,-0.4128796,"Yes","No","Fast Food, Pizza","Indiranagar",0,"1"
"6265","Quick Bites",2.8,-0.2527724,-0.7369817,"No","No","Biryani, Fast Food","Basavanagudi",0,"1"
"6266","Quick Bites",3.5,-0.3082491,-0.7369817,"No","No","South Indian, Chinese, Seafood","Malleshwaram",0,"2"
"6267","Quick Bites",3.2,-0.2813513,-0.8450157,"Yes","No","North Indian","Indiranagar",0,"1"
"6268","Quick Bites",3.5,-0.2981625,-0.3048455,"Yes","No","North Indian","Byresandra,Tavarekere,Madiwala",0,"2"
"6269","Quick Bites",2.4,-0.2141068,-0.08877744,"Yes","No","Pizza, Italian, Salad","Marathahalli",0,"1"
"6270","Quick Bites",3.5,0.2229827,-0.08877744,"Yes","No","Lucknowi, Chinese","Byresandra,Tavarekere,Madiwala",0,"2"
"6271","Quick Bites",3.4,-0.3082491,-0.4147035,"No","No","Fast Food, Chinese","Rajajinagar",0,"2"
"6272","Quick Bites",2.8,-0.2527724,-0.3048455,"No","No","Pizza, Fast Food","Indiranagar",0,"1"
"6273","Quick Bites",3.2,-0.3132925,-0.4128796,"No","No","South Indian","Marathahalli",0,"1"
"6274","Quick Bites",3.7,-0.2208312,-0.7369817,"Yes","No","North Indian, Street Food","Banashankari",1,"2"
"6275","Quick Bites",2.8,-0.2527724,-0.6289476,"Yes","No","Biryani, South Indian","Rajajinagar",0,"1"
"6276","Quick Bites",3.7,-0.2460479,-0.3048455,"Yes","No","South Indian","HSR",1,"2"
"6277","Quick Bites",2.8,-0.2527724,-0.08877744,"Yes","No","Andhra, Chinese, Biryani","Electronic City",0,"1"
"6278","Quick Bites",4.2,-0.1636734,-0.3048455,"No","No","North Indian","Koramangala 4th Block",1,"3"
"6279","Quick Bites",3.7,-0.2729457,-0.5209136,"No","No","North Indian, Chinese","Electronic City",1,"2"
"6280","Quick Bites",2.8,-0.2527724,-0.7369817,"Yes","No","North Indian","Brookefield",0,"1"
"6281","Quick Bites",3.5,-0.3015247,-0.7369817,"Yes","No","South Indian","Bellandur",0,"2"
"6282","Quick Bites",3.8,-0.05944434,-0.3048455,"Yes","No","North Indian, Chinese, Biryani, Rolls","Brookefield",1,"3"
"6283","Quick Bites",2.9,-0.2897569,-0.8450157,"No","No","South Indian, Chinese","Brookefield",0,"1"
"6284","Quick Bites",3.4,-0.3132925,-0.3048455,"No","No","North Indian, Chinese","Marathahalli",0,"2"
"6285","Quick Bites",3.9,-0.2645402,-0.5209136,"Yes","No","South Indian","Malleshwaram",1,"3"
"6286","Quick Bites",3.8,-0.2964813,-0.6289476,"No","No","Tibetan, Chinese, Momos","HSR",1,"3"
"6287","Quick Bites",3.6,-0.2880758,-0.5209136,"Yes","No","Chinese, Fast Food, Beverages","Electronic City",1,"2"
"6288","Quick Bites",2.9,-0.2931191,-0.08877744,"No","No","Pizza, Italian","Byresandra,Tavarekere,Madiwala",0,"1"
"6289","Quick Bites",3.6,-0.2796702,-0.5209136,"No","No","South Indian, North Indian, Chinese","Church Street",1,"2"
"6290","Quick Bites",3.8,-0.2141068,-0.7369817,"Yes","No","North Indian, Chinese","Marathahalli",1,"3"
"6291","Quick Bites",2.8,-0.2527724,-0.5209136,"No","No","South Indian, Chinese","Banashankari",0,"1"
"6292","Quick Bites",3.3,-0.3132925,-0.5209136,"No","No","South Indian, Andhra, Chinese, North Indian","New BEL Road",0,"1"
"6293","Quick Bites",3.1,-0.3082491,-0.08877744,"Yes","No","North Indian, Mughlai, Chinese","HSR",0,"1"
"6294","Quick Bites",3.4,-0.3099302,-0.3048455,"No","No","Biryani","Kalyan Nagar",0,"2"
"6295","Quick Bites",3.7,-0.1855278,-0.8450157,"Yes","No","Biryani","Kammanahalli",1,"2"
"6296","Quick Bites",3.3,-0.291438,-0.7369817,"No","No","Street Food, Fast Food","Banashankari",0,"1"
"6297","Quick Bites",3.9,0.01620577,-0.3048455,"Yes","No","Mangalorean, North Indian, Chinese, Seafood","Bannerghatta Road",1,"3"
"6298","Quick Bites",3.8,-0.1384567,-0.3048455,"Yes","No","Fast Food","Electronic City",1,"3"
"6299","Quick Bites",3.4,-0.2746269,-0.5209136,"Yes","No","Chinese","Residency Road",0,"2"
"6300","Quick Bites",3.1,-0.3099302,-0.4128796,"No","No","North Indian, Biryani, Chinese","Electronic City",0,"1"
"6301","Quick Bites",2.8,-0.2527724,-0.7369817,"No","No","Biryani, Fast Food","Malleshwaram",0,"1"
"6303","Quick Bites",3.3,-0.3116114,-0.7369817,"No","No","South Indian, Biryani, Fast Food","Koramangala 7th Block",0,"1"
"6304","Quick Bites",3,-0.2931191,-0.7369817,"No","No","Street Food, Beverages","Basavanagudi",0,"1"
"6305","Quick Bites",3.6,-0.1569489,-0.1968115,"No","No","North Indian, Chinese","Brookefield",1,"2"
"6306","Quick Bites",3.6,-0.247729,-0.08877744,"Yes","No","North Indian, Chinese","Jayanagar",1,"2"
"6307","Quick Bites",3.2,-0.3132925,-0.5209136,"No","No","South Indian, North Indian, Chinese","Lavelle Road",0,"1"
"6308","Quick Bites",3.5,-0.2309179,-0.08877744,"Yes","No","Arabian, Lebanese, Chinese, Rolls","Bellandur",0,"2"
"6309","Quick Bites",3.2,-0.3132925,-0.6289476,"No","No","North Indian, Chinese","New BEL Road",0,"1"
"6310","Quick Bites",3.2,-0.3132925,-0.5209136,"No","No","Biryani","Brigade Road",0,"1"
"6311","Quick Bites",3.8,-0.2645402,-0.08877744,"Yes","No","South Indian, Biryani, North Indian","HSR",1,"3"
"6312","Quick Bites",3.4,-0.3048869,-0.7369817,"Yes","No","Chinese, Rolls, North Indian","Bannerghatta Road",0,"2"
"6313","Quick Bites",3.3,-0.2964813,-0.7369817,"No","No","North Indian","New BEL Road",0,"1"
"6314","Quick Bites",3.4,-0.3015247,-0.7369817,"Yes","No","South Indian, Street Food, Juices","Basavanagudi",0,"2"
"6315","Quick Bites",3.6,-0.3048869,-0.9530498,"No","No","South Indian","Lavelle Road",1,"2"
"6316","Quick Bites",3.3,0.09017477,-0.3048455,"Yes","No","Bengali, North Indian, Chinese","Brookefield",0,"1"
"6317","Quick Bites",3.7,-0.2662213,-0.7369817,"No","No","Kerala","Brookefield",1,"2"
"6319","Quick Bites",3.5,-0.3116114,-0.5209136,"No","No","South Indian","New BEL Road",0,"2"
"6320","Quick Bites",3.3,-0.306568,-0.5209136,"Yes","No","South Indian","HSR",0,"1"
"6321","Quick Bites",3.6,-0.2830324,-0.6289476,"Yes","No","Burger","Malleshwaram",1,"2"
"6322","Quick Bites",2.8,-0.2527724,-0.5209136,"No","No","Kerala, South Indian, Chinese","Bannerghatta Road",0,"1"
"6323","Quick Bites",3.2,-0.09306661,-0.5209136,"No","No","South Indian, North Indian, Chinese","Jayanagar",0,"1"
"6324","Quick Bites",3.7,-0.2527724,-0.7369817,"Yes","No","South Indian, North Indian, Chinese, Fast Food","Banashankari",1,"2"
"6325","Quick Bites",3.3,-0.306568,-0.7369817,"No","No","Beverages, Fast Food","Byresandra,Tavarekere,Madiwala",0,"1"
"6326","Quick Bites",3.8,-0.2225123,-0.5209136,"Yes","No","Bengali, North Indian, Chinese","Bannerghatta Road",1,"3"
"6327","Quick Bites",3.5,-0.3015247,-0.5209136,"No","No","Italian, Fast Food, Pizza","Lavelle Road",0,"2"
"6328","Quick Bites",3.8,-0.2746269,-0.3048455,"Yes","No","Chinese","Whitefield",1,"3"
"6329","Quick Bites",2.8,-0.2527724,-0.7369817,"No","No","Bakery, Fast Food, Cafe","Electronic City",0,"1"
"6330","Quick Bites",3.4,-0.3116114,-0.5209136,"No","No","Biryani","Frazer Town",0,"2"
"6331","Quick Bites",3.6,-0.2830324,-0.4128796,"Yes","No","North Indian, Chinese","Bellandur",1,"2"
"6332","Quick Bites",4.4,7.177749,-0.8450157,"No","No","South Indian","Banashankari",1,"3"
"6333","Quick Bites",3.2,-0.3132925,-0.5209136,"Yes","No","Burger, Fast Food, Desserts, Sandwich","Bannerghatta Road",0,"1"
"6334","Quick Bites",3.7,-0.217469,-0.4128796,"Yes","No","Fast Food, Burger, Italian, Beverages","Jayanagar",1,"2"
"6335","Quick Bites",4.4,0.05319027,0.3433587,"Yes","No","Burger, Continental, Italian, Beverages","Brigade Road",1,"3"
"6336","Quick Bites",3.4,-0.3116114,-0.8450157,"No","No","South Indian, North Indian","Indiranagar",0,"2"
"6337","Quick Bites",3.8,-0.1535867,-0.1968115,"Yes","No","North Indian, Fast Food, Burger, BBQ","Brookefield",1,"3"
"6338","Quick Bites",3.6,-0.187209,-0.08877744,"Yes","No","South Indian, Biryani","Brigade Road",1,"2"
"6339","Quick Bites",3,-0.2948002,-0.1968115,"Yes","No","Pizza, Burger, Fast Food, Beverages","Brookefield",0,"1"
"6340","Quick Bites",4.1,1.092118,-0.5209136,"Yes","No","South Indian, North Indian, Chinese, Juices, Ice Cream","Byresandra,Tavarekere,Madiwala",1,"3"
"6341","Quick Bites",3.7,-0.2376424,-0.5209136,"No","No","Biryani","Rajajinagar",1,"2"
"6342","Quick Bites",3.3,-0.276308,-0.5209136,"Yes","No","Chinese, North Indian","Bannerghatta Road",0,"1"
"6343","Quick Bites",3.9,-0.2090634,-0.5209136,"No","No","South Indian","Rajajinagar",1,"3"
"6344","Quick Bites",3.4,-0.3032058,-0.3048455,"Yes","No","North Indian, Biryani, South Indian","Electronic City",0,"2"
"6345","Quick Bites",3.2,-0.3099302,-0.3048455,"Yes","No","Chinese, North Indian","Marathahalli",0,"1"
"6346","Quick Bites",3.3,-0.3116114,-0.5209136,"No","No","North Indian, South Indian, Chinese","Electronic City",0,"1"
"6347","Quick Bites",3.7,-0.2645402,-0.3048455,"Yes","No","Chinese, North Indian, Mughlai, Rolls","Bannerghatta Road",1,"2"
"6348","Quick Bites",4,-0.02582207,-0.9530498,"Yes","No","Street Food, North Indian","Byresandra,Tavarekere,Madiwala",1,"3"
"6349","Quick Bites",3.5,-0.3015247,-0.9530498,"No","No","South Indian","Church Street",0,"2"
"6350","Quick Bites",3.9,0.007800204,-0.5209136,"Yes","No","North Indian, Bihari, Rajasthani","Brookefield",1,"3"
"6351","Quick Bites",3.7,-0.202339,-0.5209136,"Yes","No","South Indian, North Indian, Chinese","Brookefield",1,"2"
"6352","Quick Bites",3,-0.2830324,-0.5209136,"Yes","No","North Indian","Marathahalli",0,"1"
"6353","Quick Bites",3.4,-0.3048869,-0.9530498,"No","No","South Indian","Jayanagar",0,"2"
"6354","Quick Bites",3.3,-0.3099302,-0.4128796,"No","No","Bengali, North Indian","Brookefield",0,"1"
"6355","Quick Bites",2.8,-0.2527724,-0.7369817,"No","No","South Indian, North Indian, Chinese","Electronic City",0,"1"
"6356","Quick Bites",3.5,-0.2998436,-0.3048455,"Yes","No","North Indian, South Indian, Chinese","Electronic City",0,"2"
"6357","Quick Bites",3.2,-0.3082491,-0.6289476,"Yes","No","Fast Food, Rolls","Bellandur",0,"1"
"6359","Quick Bites",3,-0.2897569,-0.5209136,"No","No","Fast Food, Rolls","Byresandra,Tavarekere,Madiwala",0,"1"
"6360","Quick Bites",3.6,-0.2931191,-0.4128796,"No","No","North Indian, Chinese, Fast Food","Electronic City",1,"2"
"6361","Quick Bites",2.8,-0.2527724,0.3433587,"Yes","No","Fast Food, Italian, North Indian, Steak","Bannerghatta Road",0,"1"
"6362","Quick Bites",3.7,-0.217469,-0.7369817,"Yes","No","Fast Food, Chinese, Rolls","Brookefield",1,"2"
"6363","Quick Bites",3.7,-0.2544535,-0.7369817,"Yes","No","Ice Cream, Fast Food, Burger, Pizza, Sandwich, Desserts, Beverages","Bellandur",1,"2"
"6364","Quick Bites",4.2,0.5575243,-0.1968115,"Yes","No","Tibetan, Chinese, Momos","Byresandra,Tavarekere,Madiwala",1,"3"
"6365","Quick Bites",4,-0.04599543,-0.3048455,"Yes","No","South Indian","Malleshwaram",1,"3"
"6366","Quick Bites",3,-0.2645402,-0.3048455,"No","No","South Indian, Chinese, North Indian","Brigade Road",0,"1"
"6367","Quick Bites",3.7,-0.2779891,-0.6289476,"Yes","No","Fast Food, Beverages","Malleshwaram",1,"2"
"6368","Quick Bites",2.9,-0.1317322,-0.3048455,"Yes","No","North Indian, Chinese","Kalyan Nagar",0,"1"
"6369","Quick Bites",3.6,0.006119091,-0.6289476,"No","No","Chinese, North Indian, South Indian","Brookefield",1,"2"
"6370","Quick Bites",3.7,-0.2897569,0.1272906,"No","No","South Indian, Seafood","New BEL Road",1,"2"
"6371","Quick Bites",3.2,-0.2847135,-0.5209136,"No","No","North Indian, Chinese","Byresandra,Tavarekere,Madiwala",0,"1"
"6372","Quick Bites",3.2,-0.3015247,-0.6289476,"Yes","No","North Indian","Jayanagar",0,"1"
"6373","Quick Bites",3.3,-0.3132925,-0.9530498,"Yes","No","Chinese, Fast Food","Indiranagar",0,"1"
"6374","Quick Bites",3.8,-0.217469,-0.3048455,"Yes","No","North Indian","Brigade Road",1,"3"
